id_ibge,regiao_cptec,nome,uf,latitude,longitude,altitude
2919405,2970,"Licínio de Almeida",BA,-14.6822,-42.5075,852
2919504,5822,"Livramento de Nossa Senhora",BA,-13.6431,-41.8406,475
,2988,"Livramento do Brumado",BA,-13.6431,-41.8406,475
2919553,5794,"Luís Eduardo Magalhães",BA,-12.1800,-50.0300,450
2919603,3027,Macajuba,BA,-12.1361,-40.3600,353
2919702,3031,Macarani,BA,-15.5683,-40.4231,324
2919801,3035,Macaúbas,BA,-13.0194,-42.6986,697
2919900,3044,Macururé,BA,-9.1675,-39.0575,357
2919926,3047,"Madre de Deus",BA,-12.7408,-38.6208,5
2919959,3051,Maetinga,BA,-14.6633,-41.4917,600
2920007,3057,Maiquinique,BA,-15.6211,-40.2661,309
2920106,3058,Mairi,BA,-11.7114,-40.1489,468
2920205,3067,Malhada,BA,-14.3361,-43.7736,433
2920304,3068,"Malhada de Pedras",BA,-14.3881,-41.8792,515
2920403,3098,"Manoel Vitorino",BA,-14.1453,-40.2425,292
2920452,3099,Mansidão,BA,-10.7164,-44.0344,519
2920502,3115,Maracás,BA,-13.4411,-40.4308,964
2920601,3117,Maragogipe,BA,-12.7778,-38.9194,39
2920700,3127,Maraú,BA,-14.1031,-39.0147,36
2920809,3135,"Marcionílio Souza",BA,-13.0031,-40.5306,292
2920908,3182,Mascote,BA,-15.5631,-39.3025,43
2921005,3188,"Mata de São João",BA,-12.5303,-38.2992,32
2921054,3202,Matina,BA,-13.9094,-42.8494,509
2921104,3231,"Medeiros Neto",BA,-17.3739,-40.2206,185
2921203,3249,"Miguel Calmon",BA,-11.4289,-40.5950,532
2921302,3254,Milagres,BA,-12.8700,-39.8589,419
2921401,3283,Mirangaba,BA,-10.9544,-40.5758,829
2921450,3285,Mirante,BA,-14.2419,-40.7783,420
2921500,3349,"Monte Santo",BA,-10.4378,-39.3328,489
2921609,3370,Morpará,BA,-11.5586,-43.2808,405
,5864,"Morro de São Paulo",BA,-13.4676,-39.0334,10
2921708,3380,"Morro do Chapéu",BA,-11.5500,-41.1561,1011
2921807,3387,Mortugaba,BA,-15.0233,-42.3681,384
2921906,3398,Mucugê,BA,-13.0053,-41.3708,983
2922003,3400,Mucuri,BA,-18.0864,-39.5508,7
2922052,3406,"Mulungu do Morro",BA,-11.9661,-41.6389,850
2922102,3407,"Mundo Novo",BA,-11.8589,-40.4725,604
2922201,3412,"Muniz Ferreira",BA,-13.0028,-39.1100,86
2922250,3414,"Muquém de São Francisco",BA,-12.1986,-43.8328,560
2922300,3421,Muritiba,BA,-12.6264,-38.9900,213
2922409,3423,Mutuípe,BA,-13.2286,-39.5047,271
2922508,3442,Nazaré,BA,-13.0350,-39.0144,39
2922607,3456,"Nilo Peçanha",BA,-13.5994,-39.1069,20
2922656,3467,Nordestina,BA,-10.8225,-39.4269,370
2922706,3497,"Nova Canaã",BA,-14.7942,-40.1425,422
2922730,3513,"Nova Fátima",BA,-11.6072,-39.6319,298
2922755,3522,"Nova Ibiá",BA,-13.8100,-39.6256,292
2922805,3529,"Nova Itarana",BA,-13.0269,-40.0686,560
2922854,3558,"Nova Redenção",BA,-12.8186,-41.0711,415
2922904,3569,"Nova Soure",BA,-11.2333,-38.4833,169
2923001,3579,"Nova Viçosa",BA,-17.8919,-39.3719,11
2923035,3592,"Novo Horizonte",BA,-12.8083,-42.1678,835
2923050,3612,"Novo Triunfo",BA,-10.3222,-38.4083,460
2923100,3635,Olindina,BA,-11.3667,-38.3333,139
2923209,3639,"Oliveira dos Brejinhos",BA,-12.3169,-42.8961,550
2923308,3662,Ouriçangas,BA,-12.0167,-38.6167,327
2923357,3681,Ourolândia,BA,-10.9703,-41.0831,560
2923407,3719,"Palmas de Monte Alto",BA,-14.2672,-43.1619,802
2923506,3729,Palmeiras,BA,-12.5289,-41.5589,697
2923605,3770,Paramirim,BA,-13.4425,-42.2389,654
2923704,3790,Paratinga,BA,-12.6906,-43.1842,425
2923803,3801,Paripiranga,BA,-10.6875,-37.8617,434
2923902,3840,"Pau Brasil",BA,-15.4642,-39.6511,169
2924009,3856,"Paulo Afonso",BA,-9.4061,-38.2147,243
2924058,3865,"Pé de Serra",BA,-11.8339,-39.6125,286
2924108,3886,Pedrão,BA,-12.1500,-38.6500,230
2924207,3897,"Pedro Alexandre",BA,-10.0136,-37.8942,356
2924306,3950,Piatã,BA,-13.1519,-41.7728,1268
2924405,3963,"Pilão Arcado",BA,-10.0031,-42.5044,394
2924504,3975,Pindaí,BA,-14.4925,-42.6872,610
2924603,3979,Pindobaçu,BA,-10.7417,-40.3608,448
2924652,3999,Pintadas,BA,-11.8125,-39.9086,300
2924678,4012,"Piraí do Norte",BA,-13.7619,-39.3789,148
2924702,4040,Piripá,BA,-14.9400,-41.7200,618
2924801,4042,Piritiba,BA,-11.7303,-40.5553,554
2924900,4056,Planaltino,BA,-13.2589,-40.3689,691
2925006,4057,Planalto,BA,-14.6697,-40.4711,943
2925105,4077,Poções,BA,-14.5297,-40.3653,760
2925204,4081,Pojuca,BA,-12.4306,-38.3278,60
2925253,4111,"Ponto Novo",BA,-10.8628,-40.1336,362
2925303,4154,"Porto Seguro",BA,-16.4497,-39.0647,49
2925402,4164,Potiraguá,BA,-15.5947,-39.8767,181
2925501,4174,Prado,BA,-17.3411,-39.2208,4
2925600,4195,"Presidente Dutra",BA,-11.2961,-41.9867,672
2925709,4199,"Presidente Jânio Quadros",BA,-14.6894,-41.6783,682
2925758,4213,"Presidente Tancredo Neves",BA,-13.4486,-39.4214,150
2925808,4249,Queimadas,BA,-10.9783,-39.6264,295
2925907,4257,Quijingue,BA,-10.7525,-39.2092,352
2925931,4269,Quixabeira,BA,-11.4117,-40.1283,420
2925956,4276,"Rafael Jambeiro",BA,-12.4083,-39.5014,238
2926004,4301,Remanso,BA,-9.6217,-42.0814,388
2926103,4314,Retirolândia,BA,-11.4950,-39.4256,325
2926202,4317,"Riachão das Neves",BA,-11.7461,-44.9100,495
2926301,4320,"Riachão do Jacuípe",BA,-11.8069,-39.3856,219
2926400,4327,"Riacho de Santana",BA,-13.6092,-42.9389,627
2926509,4339,"Ribeira do Amparo",BA,-11.0472,-38.4333,180
2926608,4341,"Ribeira do Pombal",BA,-10.8344,-38.5358,228
2926657,4349,"Ribeirão do Largo",BA,-15.4592,-40.7411,0
2926707,4382,"Rio de Contas",BA,-13.5789,-41.8114,999
2926806,4383,"Rio do Antônio",BA,-14.4114,-42.0756,598
2926905,4386,"Rio do Pires",BA,-13.1278,-42.2919,551
2927002,4416,"Rio Real",BA,-11.4847,-37.9328,169
2927101,4434,Rodelas,BA,-8.8456,-38.7667,295
2927200,4467,"Ruy Barbosa",BA,-12.2839,-40.4939,368
2927309,4489,"Salinas da Margarida",BA,-12.8711,-38.7644,6
2927408,242,Salvador,BA,-12.9711,-38.5108,8
2927507,4519,"Santa Bárbara",BA,-11.9583,-38.9750,293
2927606,4529,"Santa Brígida",BA,-9.7361,-38.1278,317
2927705,4539,"Santa Cruz Cabrália",BA,-16.2781,-39.0247,32
2927804,4543,"Santa Cruz da Vitória",BA,-14.9611,-39.8117,281
2927903,4575,"Santa Inês",BA,-13.2922,-39.8189,398
2928059,4590,"Santa Luzia",BA,-15.4294,-39.3342,195
2928109,4602,"Santa Maria da Vitória",BA,-13.3947,-44.1886,436
2928406,4622,"Santa Rita de Cássia",BA,-11.0086,-44.5194,440
2928505,4647,"Santa Teresinha",BA,-12.7719,-39.5233,227
2928000,4661,Santaluz,BA,-11.2558,-39.3747,370
2928208,4663,Santana,BA,-12.9833,-44.0511,526
2928307,4691,Santanópolis,BA,-12.0167,-38.8667,278
2928604,4698,"Santo Amaro",BA,-12.5467,-38.7119,42
2928703,4713,"Santo Antônio de Jesus",BA,-12.9689,-39.2614,213
2928802,4741,"Santo Estêvão",BA,-12.4303,-39.2514,242
2928901,4779,"São Desidério",BA,-12.3633,-44.9733,497
2928950,4781,"São Domingos",BA,-11.4656,-39.5261,0
2929107,4794,"São Felipe",BA,-12.8472,-39.0894,195
2929008,4796,"São Félix",BA,-12.6047,-38.9722,45
2929057,4800,"São Félix do Coribe",BA,-13.4006,-44.1947,40
2929206,4818,"São Francisco do Conde",BA,-12.6275,-38.6800,11
2929255,4826,"São Gabriel",BA,-11.2292,-41.9119,692
2929305,4845,"São Gonçalo dos Campos",BA,-12.4333,-38.9667,234
2929354,4920,"São José da Vitória",BA,-15.0844,-39.3392,180
2929370,4946,"São José do Jacuípe",BA,-11.5039,-40.0222,361
2929404,5000,"São Miguel das Matas",BA,-13.0478,-39.4556,293
2929503,5064,"São Sebastião do Passé",BA,-12.5125,-38.4953,37
2929602,5090,Sapeaçu,BA,-12.7275,-39.1819,226
2929701,5105,"Sátiro Dias",BA,-11.6000,-38.6000,213
2929750,5108,Saubara,BA,-12.7375,-38.7686,44
2929800,5111,Saúde,BA,-10.9411,-40.4189,542
2929909,5113,Seabra,BA,-12.4186,-41.7703,812
2930006,5117,"Sebastião Laranjeiras",BA,-14.5731,-42.9403,533
2930105,5143,"Senhor do Bonfim",BA,-10.4614,-40.1894,538
2930204,5148,"Sento Sé",BA,-9.7458,-41.8853,410
2930154,5166,"Serra do Ramalho",BA,-13.5625,-43.5967,0
2930303,5169,"Serra Dourada",BA,-12.7611,-43.9497,500
2930402,5173,"Serra Preta",BA,-12.1603,-39.3317,311
2930501,5185,Serrinha,BA,-11.6642,-39.0075,379
2930600,5189,Serrolândia,BA,-11.4158,-40.3017,478
2930709,5219,"Simões Filho",BA,-12.7844,-38.4039,52
2930758,5229,"Sítio do Mato",BA,-13.0847,-43.4653,428
2930766,5230,"Sítio do Quinto",BA,-10.3500,-38.2167,332
2930774,5234,Sobradinho,BA,-9.4553,-40.8233,0
2930808,5255,"Souto Soares",BA,-12.0886,-41.6378,620
2930907,5276,"Tabocas do Brejo Velho",BA,-12.7058,-44.0067,532
2931004,5306,Tanhaçu,BA,-14.0214,-41.2481,430
2931053,5309,"Tanque Novo",BA,-13.5464,-42.4914,835
2931103,5310,Tanquinho,BA,-11.9786,-39.1039,248
2931202,5317,Taperoá,BA,-13.5381,-39.0986,15
2931301,5323,Tapiramutá,BA,-11.8472,-40.7914,820
2931350,5352,"Teixeira de Freitas",BA,-17.5350,-39.7419,186
2931400,5364,"Teodoro Sampaio",BA,-12.2933,-38.6283,121
2931509,5366,Teofilândia,BA,-11.4886,-38.9978,430
2931608,5368,Teolândia,BA,-13.6017,-39.4914,192
2931707,5379,"Terra Nova",BA,-12.3917,-38.6250,720
,5865,Trancoso,BA,-16.5846,-39.0925,14
2931806,5436,Tremedal,BA,-14.9758,-41.4108,530
2931905,5468,Tucano,BA,-10.9631,-38.7867,209
2932002,5506,Uauá,BA,-9.8414,-39.4817,439
2932101,5509,Ubaíra,BA,-13.2681,-39.6628,324
2932200,5510,Ubaitaba,BA,-14.3125,-39.3233,68
2932309,5514,Ubatã,BA,-14.2139,-39.5228,109
2932408,5522,Uibaí,BA,-11.3369,-42.1325,582
2932457,5530,Umburanas,BA,-10.7328,-41.3264,738
2932507,5535,Una,BA,-15.2933,-39.0753,28
2932606,5549,Urandi,BA,-14.7714,-42.6550,637
2932705,5561,Uruçuca,BA,-14.5931,-39.2844,102
2932804,5572,Utinga,BA,-12.0817,-41.0944,530
2932903,5579,Valença,BA,-13.3703,-39.0731,39
2933000,5582,Valente,BA,-11.4122,-39.4619,358
2933059,5609,"Várzea da Roça",BA,-11.6067,-40.1372,459
2933109,5610,"Várzea do Poço",BA,-11.5292,-40.3203,462
2933158,5613,"Várzea Nova",BA,-11.2586,-40.9419,742
2933174,5615,Varzedo,BA,-12.9717,-39.3939,280
,5872,"Velha Boipeba",BA,-13.5808,-38.9297,3
2933208,5626,"Vera Cruz",BA,-12.9603,-38.6086,13
2933257,5635,Vereda,BA,-17.2225,-40.0850,100
2933307,5694,"Vitória da Conquista",BA,-14.8661,-40.8394,923
2933406,5706,Wagner,BA,-12.2869,-41.1683,460
2933455,5709,Wanderley,BA,-12.1200,-43.8875,583
2933505,5712,"Wenceslau Guimarães",BA,-13.6869,-39.4794,178
2933604,5723,Xique-Xique,BA,-10.8217,-42.7311,402
2300101,252,Abaiara,CE,-7.3589,-39.0456,409
2300150,266,Acarape,CE,-4.2242,-38.7083,80
2300200,267,Acaraú,CE,-2.8856,-40.1200,7
2300309,270,Acopiara,CE,-6.0953,-39.4525,317
2300408,329,Aiuaba,CE,-6.5736,-40.1236,466
2300507,342,Alcântaras,CE,-3.5889,-40.5456,656
2300606,381,Altaneira,CE,-7.0017,-39.7406,661
2300705,410,"Alto Santo",CE,-5.5208,-38.2717,79
2300754,447,Amontada,CE,-3.3617,-39.8317,108
2300804,501,"Antonina do Norte",CE,-6.7750,-39.9892,365
2300903,532,Apuiarés,CE,-3.9489,-39.4317,91
2301000,535,Aquiraz,CE,-3.9014,-38.3911,14
2301109,541,Aracati,CE,-4.5617,-37.7697,5
2301208,546,Aracoiaba,CE,-4.3711,-38.8142,107
2301257,588,Ararendá,CE,-4.7528,-40.8328,380
2301307,591,Araripe,CE,-7.2125,-40.0461,605
2301406,598,Aratuba,CE,-4.4183,-39.0450,838
2301505,630,Arneiroz,CE,-6.3236,-40.1606,337
2301604,650,Assaré,CE,-6.8744,-39.8750,442
2301703,674,Aurora,CE,-6.9425,-38.9675,267
2301802,702,Baixio,CE,-6.7300,-38.7169,279
2301851,716,Banabuiú,CE,-5.3097,-38.9206,170
2301901,738,Barbalha,CE,-7.3111,-39.3042,414
2301950,780,Barreira,CE,-4.2869,-38.6431,100
2302008,788,Barro,CE,-7.1767,-38.7817,362
2302057,794,Barroquinha,CE,-3.0189,-41.1361,25
2302107,804,Baturité,CE,-4.3286,-38.8847,171
2302206,808,Beberibe,CE,-4.1797,-38.1306,12
2302305,809,"Bela Cruz",CE,-3.0506,-40.1678,15
2302404,878,"Boa Viagem",CE,-5.1275,-39.7322,275
2302503,1007,"Brejo Santo",CE,-7.4933,-38.9872,381
2302602,1164,Camocim,CE,-2.9022,-40.8411,8
2302701,1225,"Campos Sales",CE,-7.0744,-40.3761,566
2302800,1261,Canindé,CE,-4.3589,-39.3117,148
,5894,"Canoa Quebrada",CE,-4.5291,-37.6927,2
2302909,1296,Capistrano,CE,-4.4700,-38.9014,159
,5895,Caponga,CE,-4.0414,-38.1981,15
2303006,1339,Caridade,CE,-4.2322,-39.1925,144
2303105,1343,Cariré,CE,-3.9506,-40.4733,158
2303204,1345,Caririaçu,CE,-7.0422,-39.2836,715
2303303,1346,Cariús,CE,-6.5372,-39.4967,240
2303402,1367,Carnaubal,CE,-4.1667,-40.9428,766
2303501,1386,Cascavel,CE,-4.1331,-38.2419,40
2303600,1410,Catarina,CE,-6.1308,-39.8775,589
2303659,1421,Catunda,CE,-4.6478,-40.2014,280
2303709,1426,Caucaia,CE,-3.7361,-38.6531,29
2303808,1436,Cedro,CE,-6.6067,-39.0622,250
2303907,1484,Chaval,CE,-3.0336,-41.2439,12
2303931,1490,Choró,CE,-4.8433,-39.1411,237
2303956,1491,Chorozinho,CE,-4.3003,-38.4978,48
2304004,1609,Coreaú,CE,-3.5333,-40.6567,72
2304103,1667,Crateús,CE,-5.1783,-40.6775,274
2304202,1668,Crato,CE,-7.2342,-39.4094,426
2304236,1691,Croatá,CE,-4.4000,-40.9106,571
2304251,1694,Cruz,CE,-2.9178,-40.1717,16
2304269,1760,"Deputado Irapuan Pinheiro",CE,-5.9169,-39.2678,288
2304277,1900,Ererê,CE,-6.0319,-38.3486,200
2304285,1948,Eusébio,CE,-3.8900,-38.4506,28
2304301,1958,"Farias Brito",CE,-6.9306,-39.5656,337
2304350,2044,Forquilha,CE,-3.7983,-40.2606,99
2304400,229,Fortaleza,CE,-3.7172,-38.5431,21
2304459,2050,Fortim,CE,-4.4519,-37.7972,15
2304509,2070,Frecheirinha,CE,-3.7600,-40.8164,120
2304608,2116,"General Sampaio",CE,-4.0528,-39.4544,95
2304657,2165,Graça,CE,-4.0461,-40.7528,179
2304707,2174,Granja,CE,-3.1203,-40.8261,10
2304806,2175,Granjeiro,CE,-6.8883,-39.2178,311
2304905,2181,Groaíras,CE,-3.9133,-40.3833,88
2304954,2194,Guaiúba,CE,-4.0397,-38.6372,62
2305001,2217,"Guaraciaba do Norte",CE,-4.1669,-40.7475,902
2305100,2221,Guaramiranga,CE,-4.2633,-38.9331,900
2305209,2271,Hidrolândia,CE,-4.4081,-40.4378,190
2305233,2276,Horizonte,CE,-4.0858,-38.6514,65
2305266,2293,Ibaretama,CE,-4.8042,-38.7533,190
2305308,2303,Ibiapina,CE,-3.9233,-40.8894,878
2305332,2310,Ibicuitinga,CE,-4.9739,-38.6389,200
2305357,2338,Icapuí,CE,-4.7131,-37.3553,5
,5896,Icaraí,CE,-3.0244,-39.6467,3
2305407,2345,Icó,CE,-6.4011,-38.8622,153
2305506,2372,Iguatu,CE,-6.3594,-39.2986,217
2305605,2403,Independência,CE,-5.3964,-40.3086,343
2305654,2431,Ipaporanga,CE,-4.9000,-40.7589,278
2305704,2434,Ipaumirim,CE,-6.7897,-38.7192,273
2305803,2454,Ipu,CE,-4.3222,-40.7108,247
2305902,2459,Ipueiras,CE,-4.5417,-40.7189,231
2306009,2465,Iracema,CE,-5.8119,-38.3058,131
2306108,2481,Irauçuba,CE,-3.7461,-39.7833,153
2306207,2525,Itaiçaba,CE,-4.6744,-37.8225,7
2306256,2531,Itaitinga,CE,-3.9694,-38.5281,60
2306306,2565,Itapagé,CE,-3.6867,-39.5861,262
2306405,2585,Itapipoca,CE,-3.4944,-39.5786,34
2306504,2594,Itapiúna,CE,-4.5644,-38.9222,133
2306553,2615,Itarema,CE,-2.9203,-39.9150,34
2306603,2624,Itatira,CE,-4.5289,-39.6222,794
2306702,2700,Jaguaretama,CE,-5.6128,-38.7669,120
2306801,2703,Jaguaribara,CE,-5.6581,-38.6200,92
2306900,2704,Jaguaribe,CE,-5.8906,-38.6219,123
2307007,2707,Jaguaruana,CE,-4.8339,-37.7811,12
2307106,2742,Jardim,CE,-7.5825,-39.2981,648
2307205,2759,Jati,CE,-7.6861,-39.0158,434
2307254,2784,"Jijoca de Jericoacoara",CE,-2.8950,-40.4492,100
2307304,2826,"Juazeiro do Norte",CE,-7.2131,-39.3153,377
2307403,2828,Jucás,CE,-6.5253,-39.5275,246
2307502,2955,"Lavras da Mangabeira",CE,-6.7533,-38.9644,239
2307601,2979,"Limoeiro do Norte",CE,-5.1456,-38.0981,30
2307635,3045,Madalena,CE,-4.8572,-39.5767,299
2307650,3114,Maracanaú,CE,-3.8767,-38.6256,40
2307700,3120,Maranguape,CE,-3.8908,-38.6856,80
2307809,3136,Marco,CE,-3.1239,-40.1467,20
2307908,3175,Martinópole,CE,-3.2256,-40.6967,85
2308005,3183,Massapê,CE,-3.5228,-40.3428,83
2308104,3226,Mauriti,CE,-7.3892,-38.7744,373
2308203,3243,Meruoca,CE,-3.5417,-40.4550,657
2308302,3253,Milagres,CE,-7.3133,-38.9456,334
2308351,3256,Milhã,CE,-5.6750,-39.1939,215
2308377,3278,Miraíma,CE,-3.5694,-39.9700,79
2308401,3296,"Missão Velha",CE,-7.2497,-39.1431,360
2308500,3309,Mombaça,CE,-5.7431,-39.6275,244
2308609,3319,"Monsenhor Tabosa",CE,-4.7894,-40.0633,687
2308708,3363,"Morada Nova",CE,-5.1067,-38.3725,52
2308807,3365,Moraújo,CE,-3.4667,-40.6806,66
2308906,3372,Morrinhos,CE,-3.2294,-40.1250,35
2309003,3397,Mucambo,CE,-3.9094,-40.7467,170
2309102,3404,Mulungu,CE,-4.3056,-38.9964,801
2309201,3544,"Nova Olinda",CE,-7.0917,-39.6806,446
2309300,3563,"Nova Russas",CE,-4.7067,-40.5631,240
2309409,3603,"Novo Oriente",CE,-5.5344,-40.7742,347
2309458,3616,Ocara,CE,-4.4908,-38.5967,100
2309508,3654,Orós,CE,-6.2444,-38.9136,184
2309607,3685,Pacajus,CE,-4.1725,-38.4606,60
2309706,3687,Pacatuba,CE,-3.9842,-38.6203,65
2309805,3690,Pacoti,CE,-4.2250,-38.9233,736
2309904,3691,Pacujá,CE,-3.9881,-40.6975,142
2310001,3710,Palhano,CE,-4.7453,-37.9589,14
2310100,3714,Palmácia,CE,-4.1503,-38.8464,425
2310209,3754,Paracuru,CE,-3.4100,-39.0306,19
2310258,3762,Paraipaba,CE,-3.4394,-39.1483,31
2310308,3769,Parambu,CE,-6.2111,-40.6944,478
2310407,3771,Paramoti,CE,-4.0969,-39.2394,90
,5898,Pecém,CE,-3.5481,-38.8297,200
2310506,3873,"Pedra Branca",CE,-5.4542,-39.7172,500
2310605,3915,Penaforte,CE,-7.8289,-39.0772,509
2310704,3921,Pentecoste,CE,-3.7928,-39.2703,45
2310803,3930,Pereiro,CE,-6.0417,-38.4597,560
2310852,3982,Pindoretama,CE,-4.0269,-38.3050,40
2310902,4004,"Piquet Carneiro",CE,-5.8036,-39.4178,251
2310951,4039,"Pires Ferreira",CE,-4.2467,-40.6453,196
2311009,4113,Poranga,CE,-4.7447,-40.9261,713
2311108,4121,Porteiras,CE,-7.5347,-39.1183,523
2311207,4162,Potengi,CE,-7.0906,-40.0267,560
2311231,4166,Potiretama,CE,-5.7239,-38.1561,150
,5897,"Praia de Lagoinha",CE,-3.3408,-39.1471,3
2311264,4266,Quiterianópolis,CE,-5.8431,-40.7008,430
2311306,4270,Quixadá,CE,-4.9714,-39.0153,189
2311355,4271,Quixelô,CE,-6.2544,-39.2019,195
2311405,4272,Quixeramobim,CE,-5.1992,-39.2928,191
2311504,4273,Quixeré,CE,-5.0742,-37.9886,25
2311603,4290,Redenção,CE,-4.2258,-38.7306,88
2311702,4304,Reriutaba,CE,-4.1417,-40.5822,145
2311801,4465,Russas,CE,-4.9403,-37.9758,20
2311900,4472,Saboeiro,CE,-6.5419,-39.9067,291
2311959,4491,Salitre,CE,-7.2847,-40.4572,680
2312205,4617,"Santa Quitéria",CE,-4.3319,-40.1567,197
2312007,4671,"Santana do Acaraú",CE,-3.4606,-40.2122,45
2312106,4673,"Santana do Cariri",CE,-7.1883,-39.7369,500
2312304,4750,"São Benedito",CE,-4.0486,-40.8650,901
2312403,4837,"São Gonçalo do Amarante",CE,-3.6072,-38.9683,30
2312502,4881,"São João do Jaguaribe",CE,-5.2711,-38.2736,51
2312601,4978,"São Luís do Curu",CE,-3.6700,-39.2433,38
2312700,5138,"Senador Pompeu",CE,-5.5881,-39.3717,177
2312809,5140,"Senador Sá",CE,-3.3506,-40.4633,87
2312908,5237,Sobral,CE,-3.6861,-40.3497,69
2313005,5246,Solonópole,CE,-5.7333,-39.0075,155
2313104,5279,"Tabuleiro do Norte",CE,-5.2467,-38.1306,39
2313203,5299,Tamboril,CE,-4.8322,-40.3206,322
2313252,5340,Tarrafas,CE,-6.6844,-39.7614,280
2313302,5346,Tauá,CE,-6.0031,-40.2928,402
2313351,5356,Tejuçuoca,CE,-3.9889,-39.5806,140
2313401,5388,Tianguá,CE,-3.7322,-40.9917,775
2313500,5432,Trairi,CE,-3.2778,-39.2689,9
2313559,5498,Tururu,CE,-3.5808,-39.4372,103
2313609,5511,Ubajara,CE,-3.8544,-40.9211,847
2313708,5527,Umari,CE,-6.6478,-38.7000,272
2313757,5533,Umirim,CE,-3.6772,-39.3503,65
2313807,5558,Uruburetama,CE,-3.6250,-39.5083,125
2313906,5566,Uruoca,CE,-3.3139,-40.5567,81
2313955,5602,Varjota,CE,-4.1944,-40.4767,183
2314003,5606,"Várzea Alegre",CE,-6.7889,-39.2958,317
2314102,5655,"Viçosa do Ceará",CE,-3.5622,-41.0922,717
,5809,"Águas Claras",DF,-15.7797,-47.9297,1061
5300108,224,Brasília,DF,-15.7797,-47.9297,1171
,5800,Brazlândia,DF,-15.7797,-47.9297,1061
,5796,Ceilândia,DF,-15.7797,-47.9297,0
,5805,Cruzeiro,DF,-15.7797,-47.9297,1061
,5799,Gama,DF,-15.7797,-47.9297,1061
,5804,Guará,DF,-15.7797,-47.9297,1061
,5803,"Núcleo Bandeirante",DF,-15.7797,-47.9297,1061
,5802,Paranoá,DF,-15.7797,-47.9297,1061
,5810,Planaltina,DF,-15.7797,-47.9297,1061
,5808,"Recanto das Emas",DF,-15.7797,-47.9297,1061
,5806,Samambaia,DF,-15.7797,-47.9297,1061
,5797,"Santa Maria",DF,-15.7797,-47.9297,1061
,5807,"São Sebastião",DF,-15.7797,-47.9297,1061
,5798,Sobradinho,DF,-15.7797,-47.9297,1061
,5801,Taguatinga,DF,-15.7797,-47.9297,1061
3200102,283,"Afonso Cláudio",ES,-20.0742,-41.1239,370
3200169,301,"Água Doce do Norte",ES,-18.5469,-40.9786,194
3200136,324,"Águia Branca",ES,-18.9831,-40.7403,140
3200201,348,Alegre,ES,-20.7636,-41.5331,254
3200300,357,"Alfredo Chaves",ES,-20.6350,-40.7497,17
3200359,409,"Alto Rio Novo",ES,-19.0561,-41.0167,540
3200409,468,Anchieta,ES,-20.8058,-40.6456,2
3200508,521,Apiacá,ES,-21.1536,-41.5675,70
,5877,Aracê,ES,-20.4050,-41.0031,970
3200607,549,Aracruz,ES,-19.8203,-40.2733,60
3200706,664,"Atilio Vivacqua",ES,-20.9142,-41.1983,85
3200805,703,"Baixo Guandu",ES,-19.5189,-41.0158,77
3200904,754,"Barra de São Francisco",ES,-18.7550,-40.8908,192
3201001,869,"Boa Esperança",ES,-18.5400,-40.2958,140
3201100,921,"Bom Jesus do Norte",ES,-21.1322,-41.6767,70
3201159,994,Brejetuba,ES,-20.1461,-41.2903,780
3201209,1088,"Cachoeiro de Itapemirim",ES,-20.8489,-41.1128,36
3201308,1338,Cariacica,ES,-20.2639,-40.4200,73
3201407,1400,Castelo,ES,-20.6036,-41.1847,100
3201506,1527,Colatina,ES,-19.5394,-40.6306,38
3201605,1551,"Conceição da Barra",ES,-18.5933,-39.7322,2
3201704,1561,"Conceição do Castelo",ES,-20.3683,-41.2439,610
3201803,1789,"Divino de São Lourenço",ES,-20.6200,-41.6858,680
3201902,1823,"Domingos Martins",ES,-20.3633,-40.6592,620
3202009,1832,"Dores do Rio Preto",ES,-20.6889,-41.8453,770
3202108,1858,Ecoporanga,ES,-18.3733,-40.8306,260
3202207,2085,Fundão,ES,-19.9325,-40.4067,63
3202256,5772,"Governador Lindenberg",ES,-19.2500,-40.4500,170
3202306,2186,Guaçuí,ES,-20.7756,-41.6794,590
3202405,2231,Guarapari,ES,-20.6667,-40.4975,2
3202454,2296,Ibatiba,ES,-20.2339,-41.5106,740
3202504,2319,Ibiraçu,ES,-19.8319,-40.3697,36
3202553,2332,Ibitirama,ES,-20.5414,-41.6672,770
3202603,2346,Iconha,ES,-20.7931,-40.8111,8
3202652,2486,Irupi,ES,-20.3453,-41.6411,730
3202702,2515,Itaguaçu,ES,-19.8019,-40.8556,157
3202801,2575,Itapemirim,ES,-21.0111,-40.8339,20
3202900,2612,Itarana,ES,-19.8739,-40.8753,150
,5876,Itaúnas,ES,-18.4194,-39.7089,10
3203007,2658,Iúna,ES,-20.3458,-41.5358,661
3203056,2699,Jaguaré,ES,-18.9056,-40.0761,80
3203106,2778,"Jerônimo Monteiro",ES,-20.7894,-41.3950,110
3203130,2798,"João Neiva",ES,-19.7575,-40.3856,56
3203163,2940,"Laranja da Terra",ES,-19.8989,-41.0567,180
3203205,2985,Linhares,ES,-19.3911,-40.0722,33
3203304,3101,Mantenópolis,ES,-18.8625,-41.1228,430
3203320,3125,Marataízes,ES,-21.0433,-40.8244,19
3203346,3141,"Marechal Floriano",ES,-20.4128,-40.6831,560
3203353,3156,Marilândia,ES,-19.4128,-40.5417,150
3203403,3259,"Mimoso do Sul",ES,-21.0642,-41.3664,70
3203502,3322,Montanha,ES,-18.1269,-40.3633,150
